Title,Author,Year,Language,CoverType,Links,Price,Discount
"Book of Jubilees, or Little Genesis",R H Charles,2010.0,English,Paperback,https://www.libristo.pl/book/book-of-jubilees-or-little-genesis.html,43.75,12
Eating,Peter Singer,2006.0,English,Paperback,https://www.libristo.pl/book/eating-4018415.html,54.57,45
Life's Living Toward Dying,Vigen Guroian,1996.0,English,Paperback,https://www.libristo.pl/book/life-s-living-toward-dying.html,80.77,3
Tibetan Buddhism: A Very Short Introduction,Matthew T. Kapstein,2013.0,English,Paperback,https://www.libristo.pl/book/tibetan-buddhism.html,47.55,29
On the Art of the Theatre,Edward Gordon Craig,2015.0,English,Hardback,https://www.libristo.pl/book/on-the-art-of-the-theatre-10066821.html,126.99,13
Struggle for Virtue,Averky Taushev,2014.0,English,Paperback,https://www.libristo.pl/book/struggle-for-virtue.html,115.03,0
The Fragrance of God,Vigen Guroian,2006.0,English,Paperback,https://www.libristo.pl/book/the-fragrance-of-god.html,93.39,3
"Our Suicidal Teenagers- ""Where are You God?""",Edna Hunneysett,2008.0,English,Paperback,https://www.libristo.pl/book/our-suicidal-teenagers-where-are-you-god.html,77.35,14
Between Iran and Zion,Lior B. Sternfeld,2018.0,English,Hardback,https://www.libristo.pl/book/between-iran-and-zion.html,223.05,0
Aleister Crowley,John Moore,2009.0,English,Paperback,https://www.libristo.pl/book/aleister-crowley-5130292.html,89.03,14
Cult of Progress,David Olusoga,2018.0,English,Hardback,https://www.libristo.pl/book/civilisations-encounters.html,69.38,18
Rotifera,Charles Thomas Hudson,2018.0,English,Paperback,https://www.libristo.pl/book/rotifera_22066576.html,85.7,39
Prayer NIV,Leadership Ministries Worldwide,2017.0,English,Paperback,https://www.libristo.pl/book/prayer-niv-the-preacher-s-outline-ser.html,31.41,31
WILD LIFE UNDER THE EQUATOR,PAUL BELLON CHAILLU,2016.0,English,Hardback,https://www.libristo.pl/book/wild-life-under-the-equator-14289937.html,129.27,9
Art of the Modern Age,Jean-Marie Schaeffer,2009.0,English,Paperback,https://www.libristo.pl/book/art-of-the-modern-age.html,156.32,26
Fresh Water Pearls,VANE. [FRO SIMMONDS,2017.0,English,Paperback,https://www.libristo.pl/book/fresh-water-pearls-18319899.html,57.04,10
Contemporary Christian Travel,Amos S. Ron,2018.0,English,Paperback,https://www.libristo.pl/book/contemporary-christian-travel.html,152.72,34
Secrets of World War II,MCCOLLUM  SEAN,2018.0,English,Paperback,https://www.libristo.pl/book/secrets-of-world-war-ii-16810223.html,47.17,15
Christian Faith and Same-Sex Attraction,HOPKO THOMAS,2018.0,English,Paperback,https://www.libristo.pl/book/christian-faith-and-same-sex-attraction.html,48.31,37
ADVERSARIAL LIGHT - Magick of the Nephilim,Michael Ford,2009.0,English,Paperback,https://www.libristo.pl/book/adversarial-light-magick-of-the-nephilim.html,117.31,11
Jesus and OCD,CHARLES THOMPSON,2021.0,English,Paperback,https://www.libristo.pl/book/jesus-and-ocd-a-christian-workbook-for.html,84.95,0
"Flashlights in the Jungle, a Record of Hunting Adventures and of Studies in Wild Life in Equatorial East Africa;","Karl Georg Schillings, Frederic Whyte",2015.0,English,Hardback,https://www.libristo.pl/book/flashlights-in-the-jungle-a-record-of-hunting-adventures-and-of-studies-in-wild-life-in-equatorial-east-africa-10424546.html,165.25,13
Younger Pitt Vol 1,John Ehrman,1984.0,English,Paperback,https://www.libristo.pl/book/younger-pitt-4491551.html,109.53,2
"Indian Tribes of the Upper Mississippi Valley and Region of the Great Lakes as Described by Nicolas Perrot, French Commandant in the Northwest",BACQUEVILLE DE LA PO,2017.0,English,Paperback,https://www.libristo.pl/book/the-indian-tribes-of-the-upper-mississip-18328255.html,99.28,11
History of Richard Cromwell and the Restoration of Charles II. Translated by A. R. Scoble.,Richard Cromwell,2011.0,English,Paperback,https://www.libristo.pl/book/history-of-richard-cromwell-and-the-restoration-of-charles-ii-translated-by-a-r-scoble.html,131.93,0
What Every Person Needs to Know About People with Disabilities,Jessica Rodriguez,2008.0,English,Paperback,https://www.libristo.pl/book/what-every-person-needs-to-know-about-people-with-disabilities.html,60.45,10
Red Lion,Anonymous,2017.0,English,Paperback,https://www.libristo.pl/book/the-red-lion-18327238.html,78.11,15
Book of the Dead and other Egyptian Papyri and Tablets,Various,2017.0,English,Paperback,https://www.libristo.pl/book/book-of-the-dead-and-other-egyptian-papy.html,112.57,16
de Ceremoniis Aulae Byzantinae Libri Duo; Volume 3,CONSTANTINE VII PORP,2018.0,English,Paperback,https://www.libristo.pl/book/de-ceremoniis-aulae-byzantinae-libri-duo_22004564.html,116.74,36
German Heavy Cruiser Prinz Eugen,-,2020.0,English,Paperback,https://www.libristo.pl/book/the-german-heavy-cruiser-prinz-eugen_25389916.html,120.35,2
"Panzer Feldjacke: German Armored Crew Uniforms of the Second World War, Vol 2: Heer Pt.2.",Scott Pritchett,2014.0,English,Hardback,https://www.libristo.pl/book/panzer-feldjacke-6455950.html,633.58,9
First Fossil Hunters,Adrienne Mayor,2011.0,English,Paperback,https://www.libristo.pl/book/first-fossil-hunters.html,104.59,7
Architecture of Memory,Joelle (Indiana University) Bahloul,1996.0,English,Paperback,https://www.libristo.pl/book/the-architecture-of-memory-2035561.html,82.86,36
Albion,Peter Ackroyd,2004.0,English,Paperback,https://www.libristo.pl/book/albion.html,155.75,16
ADAMU - Luciferian Tantra and Sex Magick,"Michael, W. Ford",2006.0,English,Paperback,https://www.libristo.pl/book/adamu-luciferian-tantra-and-sex-magick.html,81.72,13
de Ceremoniis Aulae Byzantinae Libri Duo; Volume 1,CONSTANTINE VII PORP,2018.0,English,Paperback,https://www.libristo.pl/book/de-ceremoniis-aulae-byzantinae-libri-duo_22004448.html,140.66,36
"History of Modern Aesthetics: Volume 1, The Eighteenth Century","Guyer, Professor Paul (Jonathan Nelson Professor of Humanities and Philosoph, Brown University, Rhode Island)",2018.0,English,Paperback,https://www.libristo.pl/book/history-of-modern-aesthetics-volume-1-the-eighteenth-century.html,271.75,0
"Pronoia Is the Antidote for Paranoia, Revised and Expanded",Rob Brezsny,2009.0,English,Paperback,https://www.libristo.pl/book/pronoia-is-the-antidote-for-paranoia.html,99.09,5
Eighteenth-Century Europe,Isser Woloch,2012.0,English,Paperback,https://www.libristo.pl/book/eighteenth-century-europe.html,127.56,26
Daily Inspiration for the Purpose Driven Life,Rick Warren,2013.0,English,Paperback,https://www.libristo.pl/book/daily-inspiration-for-the-purpose-driven-life-6480166.html,27.14,16
Lioness Arising,Lisa Bevere,2011.0,English,Paperback,https://www.libristo.pl/book/lioness-arising-6787941.html,62.35,10
de Ceremoniis Aulae Byzantinae Libri Duo; Volume 2,CONSTANTINE VII PORP,2018.0,English,Paperback,https://www.libristo.pl/book/de-ceremoniis-aulae-byzantinae-libri-duo_22005175.html,143.32,36
Never Quit,"Jimmy Settle, Don Rearden",2017.0,English,Hardback,https://www.libristo.pl/book/never-quit-from-alaskan-wilderness-rescues-to-afghanistan-firefights-as-an-elite-special-ops-pj.html,109.34,16
"Revolutionary Russia, 1891-1991",Orlando Figes,2014.0,English,Paperback,https://www.libristo.pl/book/revolutionary-russia-1891-1991-2393457.html,68.24,16
Legal Reasoning and Legal Theory,Neil Maccormick,1994.0,English,Paperback,https://www.libristo.pl/book/legal-reasoning-and-legal-theory.html,371.13,0
Power of Concentration,Theron Dumont,2008.0,English,Paperback,https://www.libristo.pl/book/power-of-concentration-8444174.html,73.17,29
Habermas: A Very Short Introduction,Gordon Finlayson,2005.0,English,Paperback,https://www.libristo.pl/book/habermas-4030197.html,47.55,16
Aramaic Peshitta New Testament Vertical Interlinear Volume I,Janet M. Magiera,2009.0,English,Hardback,https://www.libristo.pl/book/aramaic-peshitta-new-testament-vertical-interlinear-volume-i.html,240.9,6
Enjoying It - Candy Crush and Capitalism,Alfie Bown,2015.0,English,Paperback,https://www.libristo.pl/book/enjoying-it.html,42.61,16
Lindow Man,Jody Joy,2009.0,English,Paperback,https://www.libristo.pl/book/lindow-man.html,78.49,0
Paramhansa Yogananda,Swami Kryananda,2012.0,English,Paperback,https://www.libristo.pl/book/paramhansa-yogananda.html,77.35,23
Aramaic Peshitta New Testament Dictionary Number Lexicon,Janet M. Magiera,2009.0,English,Hardback,https://www.libristo.pl/book/aramaic-peshitta-new-testament-dictionary-number-lexicon.html,219.83,6
Road to Makkah,M Asad,2001.0,English,Hardback,https://www.libristo.pl/book/road-to-makkah.html,42.99,21
"History of Modern Aesthetics: Volume 2, The Nineteenth Century","Guyer, Professor Paul (Jonathan Nelson Professor of Humanities and Philosoph, Brown University, Rhode Island)",2018.0,English,Paperback,https://www.libristo.pl/book/history-of-modern-aesthetics-volume-2-the-nineteenth-century.html,253.43,0
Fifties,David Halberstam,1994.0,English,Paperback,https://www.libristo.pl/book/fifties-5194579.html,103.07,6
Torah For Dummies,Arthur Kurzweil,2008.0,English,Paperback,https://www.libristo.pl/book/torah-for-dummies.html,99.09,16
Day by Day with Charles Swindoll,Charles Swindoll,2005.0,English,Paperback,https://www.libristo.pl/book/day-by-day-with-charles-swindoll.html,103.83,0
To be Victorious in Life,Paramahansa Yogananda,2004.0,English,Paperback,https://www.libristo.pl/book/to-be-victorious-in-life.html,37.67,0
Stories of the Gorilla Country,PAUL DU CHAILLU,2022.0,English,Paperback,https://www.libristo.pl/book/stories-of-the-gorilla-country-18195756.html,140.28,0
Grundsatze Des Generalbasses,JOHANN P KIRNBERGER,2017.0,English,Paperback,https://www.libristo.pl/book/grunds-tze-des-generalbasses.html,71.65,11
"Popular Illustrated Guide to Canadian Coins, Medals, &. &. = Guide Populaire Illustre Des Monnaies Et Medailles Canadiennes, Etc., Etc. / By P.N. Bret",PIERRE NAPOL BRETON,2017.0,English,Paperback,https://www.libristo.pl/book/popular-illustrated-guide-to-canadian-co.html,60.27,5
Didache,Aaron Milavec,2003.0,English,Paperback,https://www.libristo.pl/book/didache-4930495.html,89.03,13
History of Ancient Egypt,Nicolas Grimal,1994.0,English,Paperback,https://www.libristo.pl/book/history-of-ancient-egypt-4110817.html,241.66,0
Rolex Wristwatches: An Unauthorized History,J.M. Dowling,2006.0,English,Hardback,https://www.libristo.pl/book/rolex-wristwatches.html,533.16,6
Cultural History of Gardens in the Medieval Age,-,2016.0,English,Paperback,https://www.libristo.pl/book/cultural-history-of-gardens-in-the-medieval-age-10921439.html,245.45,0
Mighty Warrior Kings,Philip J Potter,2020.0,English,Hardback,https://www.libristo.pl/book/mighty-warrior-kings_25158142.html,154.43,4
Liberation Theology after the End of History,Daniel Bell,2001.0,English,Paperback,https://www.libristo.pl/book/liberation-theology-after-the-end-of-history-6744718.html,292.06,0
"Four Gospels Harmonized and Translated, Volumes 1-2",LEO TOLSTOY GRAF,2018.0,English,Hardback,https://www.libristo.pl/book/the-four-gospels-harmonized-and-translat_22003267.html,171.7,38
Why Nations Fight,Richard Ned Lebow,2010.0,English,Hardback,https://www.libristo.pl/book/why-nations-fight-2025355.html,517.78,20
Brahms,J A 1856-1936 Fuller-Maitland,2016.0,English,Hardback,https://www.libristo.pl/book/brahms-14480785.html,132.31,10
Kriya Yoga,Ryan Kurczak,2012.0,English,Paperback,https://www.libristo.pl/book/kriya-yoga-2959057.html,92.82,0
Military History Book,DK,2012.0,English,Hardback,https://www.libristo.pl/book/military-history-book.html,155.75,16
Book of Common Prayer,Oxford University Press,0.0,English,Hardback,https://www.libristo.pl/book/book-of-common-prayer-4029393.html,75.83,0
New Testament in the Original Greek,MAURICE A. ROBINSON,2018.0,English,Paperback,https://www.libristo.pl/book/the-new-testament-in-the-original-greek-19311515.html,144.65,0
"NKJV, The Woman's Study Bible, Hardcover, Red Letter, Full-Color Edition",Dorothy Patterson,2017.0,English,Hardback,https://www.libristo.pl/book/the-nkjv-woman-s-study-bible-fully-revised-hardcover-full-color-receiving-god-s-truth-for-balance-hope-and-transformation.html,207.2,16
Herculaneum - Italy's Buried Treasure,Joseph Jay Deiss,2006.0,English,Paperback,https://www.libristo.pl/book/herculaneum-4756089.html,111.62,2
History of The Arabs,Philip K Hitti,2002.0,English,Paperback,https://www.libristo.pl/book/history-of-the-arabs.html,331.64,0
Roman Ritual,REV. PHILIP WELLER,2017.0,English,Paperback,https://www.libristo.pl/book/the-roman-ritual-volume-i-sacraments-a-19784403.html,127.37,0
Oxford Handbook of World History,Jerry H. Bentley,2013.0,English,Paperback,https://www.libristo.pl/book/oxford-handbook-of-world-history-2536890.html,319.97,0
"European Warfare, 1350-1750",Frank Tallett,2010.0,English,Paperback,https://www.libristo.pl/book/european-warfare-1350-1750-4094537.html,257.04,0
Human Animal,Eric T. Olson,1999.0,English,Paperback,https://www.libristo.pl/book/human-animal.html,493.58,0
Feeling is the Secret,NEVILLE GODDARD,2019.0,English,Paperback,https://www.libristo.pl/book/feeling-is-the-secret_22596740.html,59.69,0
Aleister Crowley,Tobias Churton,2012.0,English,Paperback,https://www.libristo.pl/book/aleister-crowley-1221573.html,157.46,6
Codex Sinaiticus,CONSTAN TISCHENDORF,2016.0,English,Paperback,https://www.libristo.pl/book/codex-sinaiticus-the-discovery-of-the-w.html,72.23,0
The Classic of Mountains and Seas,Anne Birrell,2000.0,English,Paperback,https://www.libristo.pl/book/the-classic-of-mountains-and-seas.html,94.53,2
"Philippians, Colossians, Philemon",Dennis Hamm,2013.0,English,Paperback,https://www.libristo.pl/book/philippians-colossians-philemon-5177258.html,88.74,16
Breaking Bad and Philosophy,David R. Koepsell,2012.0,English,Paperback,https://www.libristo.pl/book/breaking-bad-and-philosophy.html,84.56,10
Jewish Encyclopedia,"Cyrus Adler, Isidore Singer",2015.0,English,Hardback,https://www.libristo.pl/book/jewish-encyclopedia-10439718.html,162.02,10
Romano-Byzantine Armies 4th-9th Centuries,D. Nicolle,1992.0,English,Paperback,https://www.libristo.pl/book/romano-byzantine-armies-4th-9th-century.html,73.55,9
"Belzec, Sobibor, Treblinka",Yitzhak Arad,1999.0,English,Paperback,https://www.libristo.pl/book/belzec-sobibor-treblinka-4044033.html,125.85,10
SS-Panzer-Regiment 3,Wood Ian Michael Wood,2021.0,English,Paperback,https://www.libristo.pl/book/ss-panzer-regiment-3_37344519.html,106.49,0
Mysterious Fayum Portraits,Euphrosyne Doxiadis,2000.0,English,Paperback,https://www.libristo.pl/book/mysterious-fayum-portraits.html,167.34,16
"Havamal - Runes, Norse and English",Saemundur Sigfusson,2014.0,English,Paperback,https://www.libristo.pl/book/havamal-runes-norse-and-english.html,67.67,0
How to Be a Gentleman Revised and Expanded,John Bridges,2011.0,English,Hardback,https://www.libristo.pl/book/how-to-be-a-gentleman-revised-updated.html,68.24,16
Zondervan Atlas of the Bible,Carl Rasmussen,2010.0,English,Hardback,https://www.libristo.pl/book/zondervan-atlas-of-the-bible.html,199.04,1
Julius Streicher,Randall L. Bytwerk,2001.0,English,Paperback,https://www.libristo.pl/book/julius-streicher.html,98.52,0
Kebra Nagast,"E., A. Wallis Budge",2004.0,English,Paperback,https://www.libristo.pl/book/kebra-negast.html,139.9,0
13 / JG 52,Jiří Rajlich,2007.0,English,Paperback,https://www.libristo.pl/book/13-jg-52.html,68.24,16
Maus II,Art Spiegelman,2011.0,English,Paperback,https://www.libristo.pl/book/maus-ii-1371601.html,82.1,6
Encyclopedia of Time,H. James Birx,2009.0,English,Hardback,https://www.libristo.pl/book/encyclopedia-of-time.html,2184.77,10
Archangel Michael,ELIZABETH C PROPHET,2018.0,English,Paperback,https://www.libristo.pl/book/archangel-michael-improve-your-life-wit.html,58.56,0
Power of Awareness,Neville Goddard,2012.0,English,Paperback,https://www.libristo.pl/book/power-of-awareness-8771905.html,55.33,0
Voynich Manuscript,Gerry Kennedy,2006.0,English,Paperback,https://www.libristo.pl/book/voynich-manuscript-2399444.html,116.74,0
Take Your Life Back,"Stephen Arterburn, David Stoop",2016.0,English,Paperback,https://www.libristo.pl/book/take-your-life-back-how-to-stop-letting-the-past-and-other-people-control-you.html,89.79,0
Three Emperors,Miranda Carter,2010.0,English,Paperback,https://www.libristo.pl/book/three-emperors.html,68.24,16
Madman's Library,-,2020.0,English,Hardback,https://www.libristo.pl/book/the-madman-16206606.html,130.03,16
Winchester Lever-Action Rifles,Martin Pegler,2015.0,English,Paperback,https://www.libristo.pl/book/winchester-lever-action-rifles.html,78.49,16
Poison King,Adrienne Mayor,2011.0,English,Paperback,https://www.libristo.pl/book/poison-king.html,94.34,2
Ethics,Alain Badiou,2013.0,English,Paperback,https://www.libristo.pl/book/ethics-1222877.html,68.05,10
Nestle-Aland Novum Testamentum Graece 28 (NA28),Institute for New Testament Textual Research,2018.0,English,Hardback,https://www.libristo.pl/book/nestle-aland-novum-testamentum.html,347.4,0
Centering Prayer and Inner Awakening,Cynthia Bourgeault,2004.0,English,Paperback,https://www.libristo.pl/book/centering-prayer-and-inner-awakening.html,68.24,16
South Park and Philosophy,-,2007.0,English,Paperback,https://www.libristo.pl/book/south-park-and-philosophy-6571637.html,89.79,2
